GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_NOTA,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,IND_TERMIN,DES_DANO,COD_GRUPO_,COD_FENOME,COD_USUARI,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,NUM_ORDER,DES_IMAGEP,FEC_TERMIN,FEC_USUARI,NUM_POSX,NUM_POSY,IND_INC,Shape
SDE.Emergencias_2018.15,"00091096","LLUVIAS INTENSAS","2018-01-01 07:00:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DEFENSA CIVIL","METEOROLOGICOS, OCEANOGRAFICOS","09","06","CERRADO POR : COEN-09 POR : SE ENTREGO AYUDA HUMANITARIA – EMERGENCIA ATENDIDA Y
SE PROCEDE A CERRAR EMERGENCIA A SOLICITUD DE LA MUNICIPALIDAD DISTRITAL DE SAN JOSE DE LOURDES","1","EROSIÓN E INTERRUPCIÓN DE TRANSITABILIDAD EN VÍAS DE ACCESO AL CENTRO POBLADO POTRERO GRANDE CRUCE CON QUEBRADA POTRERO GRANDE, VÍAS URBANAS, Y VÍA DE ACCESO AL CASERÍO SELVA ANDINA 
INUNDACIÓN DE INFRAESTRUCTURA EDUCATIVA  AULAS EN 02 PABELLONES","03","004","CDDCSJLOURDES02",2018-01-10T00:00:00,1,1,4,2,"CAJAMARCA","SAN IGNACIO","S. J. DE LOURDES","06",17,"lluviaIntensa.bmp",2018-03-27T00:00:00,2018-01-10T00:00:00,-78.89813,-4.9463,88425,"POINT (-78.89812999999998 -4.946300000000008)"
SDE.Emergencias_2018.16,"00091426","INCENDIO EN VIVIENDA POR CORTO CIRCUITO","2018-01-01 08:30:00","INCENDIO URBANO"," ","COMPAÑIA DE BOMBEROS DE CONCEPCIÓN","TECNOLOGICOS","02","01"," ","0","01 VIVIENDA  AFECTADA POR EL INCENDIO","05","011","CPDCCONCEPCION02",2018-01-25T00:00:00,1,1,2,0,"JUNIN","CONCEPCION","CONCEPCION","12",40,"incendiourbano.bmp",,2018-01-25T00:00:00,-75.31637,-11.91822,88756,"POINT (-75.31637000000001 -11.91822000000002)"
SDE.Emergencias_2018.17,"00093099","SE PRESENTÓ INCENDIO EN LA INTERSECCIÓN DEL JR ALBERTO GERALDINE Y AV ORIENTE","2018-01-01 08:30:00","INCENDIO URBANO"," ","PROPIETARIA CECILIA PASTRANA MUÑOZ","TECNOLOGICOS","02","01"," ","0","UNA VIVIENDA COLAPSADA Y TRES FAMILIAS DAMNIFICADAS.","05","011","CPDCCONCEPCION02",2018-04-11T00:00:00,4,1,1,9,"JUNIN","CONCEPCION","CONCEPCION","12",40,"incendiourbano.bmp",,2018-04-11T00:00:00,-75.30512,-11.89595,90439,"POINT (-75.30511999999999 -11.89595000000003)"
SDE.Emergencias_2018.18,"00091725","INCENDIO OCURRIDO POR PIROTECNICO","2018-01-01 08:40:00","INCENDIO URBANO"," ","SERENAZGO","TECNOLOGICOS","01","32","CERRADO POR : COEN-08 POR : LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE CORRESPONDIENTE SIN PLANILLAS DE EMPADRONAMIENTO Y ACTAS DE ENTREGA PESE A TENER CONOCIMIENTO.","1","PERDIDA TOTAL","05","011","CDDCSJLURIGAN02",2018-02-12T00:00:00,2,1,2,3,"LIMA","LIMA","S. J. DE LURIGANCHO","15",40,"incendiourbano.bmp",2018-03-02T00:00:00,2018-02-12T00:00:00,-76.9996,-12.024,89057,"POINT (-76.99959999999999 -12.024)"
SDE.Emergencias_2018.19,"00091016","INCENDIO URBANO EN EL DISTRITO DE TINGO DE SAPOSOA","2018-01-01 13:00:00","INCENDIO URBANO"," ","JEFE DE LA OFICINA DISTRITAL DE DEFENSA CIVIL DE TINGO DE SAPOSOA","TECNOLOGICOS","04","06","CERRADO POR : COEN-05 POR : SE PROCE DEL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE SAN MARTIN CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINCIAL DE HUALLAGA Y DE LA MUNICIPALIDAD DISTRITAL DE TINGO DE SAPOSOA.","1","01 VIVIENDA DESTRUIDA","05","011","CRDCSANMARTIN03",2018-01-04T00:00:00,1,1,2,13,"SAN MARTIN","HUALLAGA","TINGO DE SAPOSOA","22",40,"incendiourbano.bmp",2018-03-26T00:00:00,2018-01-04T00:00:00,-76.64464,-7.09413,88345,"POINT (-76.64463999999998 -7.094130000000007)"
SDE.Emergencias_2018.20,"00091013","VIENTOS FUERTES EN EL DISTRITO DE SAMEGUA PROVICNIA DE MARISCAL NIETO MOQUEGUA","2018-01-01 13:30:00","VIENTOS FUERTES"," ","OFICINA PROVINCIAL DE GESTION DEL RIESGO DE DESASTRE DE MARSICAL NIETO","METEOROLOGICOS, OCEANOGRAFICOS","01","04","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE MOQUEGUA Y CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINICIAL DE MARISCAL NIETO Y LA MUNICIPALIDAD DISTRITAL DE SAMEGUA.","1","Los daños preliminares segun informo la Oficina Provincial de Gestión del Riesgo de desastres de Mariscal Nieto que la Institución Educativa N° 359 que tiene ambientes de madera y esta ubicada en el sector de La Victoria, Junta Vecinal El Pedregal, e","03","010","CRDCMOQUEGUA02",2018-01-04T00:00:00,1,1,1,0,"MOQUEGUA","MARISCAL NIETO","SAMEGUA","18",23,"vientofuerte.bmp",2018-04-29T00:00:00,2018-01-04T00:00:00,-70.90105,-17.17994,88342,"POINT (-70.90105 -17.17993999999999)"
SDE.Emergencias_2018.21,"00090995","INCENDIO EN LA JURISDICCION DEL DIST GREGORIO ALBARRACIN ASOC LAS  BEGONIAS","2018-01-01 13:50:00","INCENDIO URBANO"," ","DEFENSA CIVIL DE DISTRITO GREGORIO ALBARRACIN","TECNOLOGICOS","01","10","CERRADO POR : COEN-09 POR : SE ENTREGO AYUDA HUMANITARIA – EMERGENCIA ATENDIDA","1","UNA VIVIENDA COLAPSADA","05","011","CRDCTACNA02",2018-01-03T00:00:00,1,1,2,14,"TACNA","TACNA","CNEL G. ALBARRACIN","23",40,"incendiourbano.bmp",2018-03-05T00:00:00,2018-01-03T00:00:00,-70.25351,-18.03783,88324,"POINT (-70.25351000000001 -18.03782999999999)"
SDE.Emergencias_2018.22,"00091078","INCENDIO EN PREDIO","2018-01-01 14:00:00","INCENDIO URBANO"," ","CENTRO DE OPERACIONES DE EMERGENCIA - CHOSICA","TECNOLOGICOS","01","18","CERRADO POR : COEN-11 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A PEDIDO DE LA MUNICIPALIDAD DISTRITAL DE LURIGANCHO","1","PREDIO DE MADERA COLAPSADO","05","011","CDDCLURIGANCHO02",2018-01-09T00:00:00,1,1,2,4,"LIMA","LIMA","LURIGANCHO","15",40,"incendiourbano.bmp",2018-01-16T00:00:00,2018-01-09T00:00:00,-76.70381,-11.93741,88407,"POINT (-76.70380999999998 -11.93741)"
SDE.Emergencias_2018.23,"00091961","PRESENCIA DE SEQUIA VIENE AFECTANDO LA CANTIDAD DE AGUA EN LA LOCALIDAD TRANCA I","2018-01-01 15:00:00","SEQUIA"," ","PLATAFORMA DISTRITAL DE DEFENSA CIVIL DE JESÚS","METEOROLOGICOS, OCEANOGRAFICOS","01","06","CERRADO POR : COEN-09 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","ESTA SEQUÍA VIENE CAUSANDO LA DISMINUCIÓN DE AGUA PARA CONSUMO, GANADERÍA Y AGRICULTURA EN LA POBLACIÓN DE LA LOCALIDAD ANTS MENCIONADA","03","008","CRDCCAJAMARCA02",2018-02-20T00:00:00,2,1,2,0,"CAJAMARCA","CAJAMARCA","JESUS","06",21,"sequia.bmp",2018-03-27T00:00:00,2018-02-20T00:00:00,-78.342,-7.31348,89295,"POINT (-78.34199999999999 -7.313480000000027)"
SDE.Emergencias_2018.24,"00091334","VIENTOS FUERTE EN EL SECTOR PEDREGAL ALTO","2018-01-01 15:00:00","VIENTOS FUERTES"," ","DIRECTORA INSTITUCION EDUCATIVA N° 14651 PEDREGAL ALTO","METEOROLOGICOS, OCEANOGRAFICOS","01","14","CERRADO POR : COEN-06 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZO ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTION","1","COMO CONSECUENCIA DEL FENOMENTO NATURAL DOS AULAS QUEDARON AFECTADAS CON LA PERDIDA DE LA COBERTURA DE CALAMINA QUE QUEDO INSERVIBLE Y EXPUESTA CON PELIGRO A LOS NIÑOS Y DOCENTES DEL LUGAR","03","010","CDDCTAMBOGDE02",2018-01-23T00:00:00,1,1,1,0,"PIURA","PIURA","TAMBO GRANDE","20",23,"vientofuerte.bmp",2018-05-08T00:00:00,2018-01-23T00:00:00,-80.49259,-4.94148,88664,"POINT (-80.49259000000001 -4.941480000000013)"
SDE.Emergencias_2018.25,"00091007","COLPASO DE VIVIENDA PRODUCTO POST NIÑO EN EL CASERIO LA PARED","2018-01-01 16:00:00","OTROS DE GEODINAMICA EXTERNA"," ","SECRET. TEC. DE DEFENSA CIVIL DE PITIPO NUÑEZ CABRERA","GEODINAMICA EXTERNA","02","05","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE LAMBAYEQUE, CON CONOCIMIENTO DE LA MUNICIPALIDAD  PROVINCIAL DE FERREÑAFE Y DE LA MUNICIPALIDAD DISTRITAL DE PITIPO.","1","01 VIVIENDA COLAPSADA","02","009","CRDCLAMBAYEQUE02",2018-01-04T00:00:00,1,1,2,8,"LAMBAYEQUE","FERREÑAFE","PITIPO","14",13,"otrosGeoExt.bmp",2018-02-27T00:00:00,2018-01-04T00:00:00,-79.79955,-6.54288,88336,"POINT (-79.79955000000001 -6.542880000000025)"
SDE.Emergencias_2018.26,"00090993","FUERTES LLUVIAS GENERAN AFECTACION A INFRAESTRUCTURA EDUCATIVA EN EL DISTRITO DE E GUZMAN BARRON","2018-01-01 16:00:00","PRECIPITACIONES - LLUVIA"," ","COORDINADOR DEL COE DISTRITAL E. GUZMAN BARRON","METEOROLOGICOS, OCEANOGRAFICOS","13","03","CERRADO POR : COEN-13 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","01 INSTITUCION EDUCATIVA INCIAL N° 574 ELEUTERIO MARCOS BLANCO AFECTADOS
01 INSTITUCION EDUCATIVA PRIMARIA N° 84125 DE PUMPA AFECTADOS","03","004","CDDCEGUZMAN02",2018-01-03T00:00:00,1,2,2,0,"ANCASH","MSCAL LUZURIAGA","E. GUZMAN BARRON","02",17,"lluviaIntensa.bmp",2018-04-24T00:00:00,2018-01-03T00:00:00,-77.2052,-8.88664,88322,"POINT (-77.20519999999999 -8.88664)"
SDE.Emergencias_2018.27,"00091366","INC URB JR PUTUMAYO 151 CALLAO MOUNMENTAL","2018-01-01 17:05:00","INCENDIO URBANO"," ","GRDCDNYSC","TECNOLOGICOS","01","01","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DEL CALLAO.","1","DAÑOS: 
PERSONALES: BOMBERO HERIDO, AL CAERSE DE LO ALTO DE UN ALTITLLO
MATERIALES: DAÑOS SEVEROS Y VIVIENDAS INHABITABLES 
","05","011","CRDCCALLAO03",2018-01-23T00:00:00,1,1,2,7,"CALLAO","CALLAO","CALLAO","07",40,"incendiourbano.bmp",2018-02-27T00:00:00,2018-01-23T00:00:00,-77.14931,-12.06051,88696,"POINT (-77.14931000000001 -12.06051000000002)"
SDE.Emergencias_2018.40,"00090992","INCENDIO FORESTAL ZONA EL CHALACO","2018-01-02 17:00:00","INCENDIO FORESTAL"," ","COORDINADOR COEL ALAN JOHN CHUMPITAZ MESIAS","TECNOLOGICOS","05","13","CERRADO POR : COEN-08 POR : Se procede al cierre correspondiente de la emergencia, al haber sido controlada y extinguida en su totalidad, asimismo no requiere de ayuda humanitaria.","1","ZONA AGRÍCOLA, CAÑABERAL, PASTIZAL 800M2 APROX","05","010","CDDCSANTONIO-C02",2018-01-03T00:00:00,1,1,1,0,"LIMA","CAÑETE","SAN ANTONIO","15",39,"incendioforestal.bmp",2018-01-05T00:00:00,2018-01-03T00:00:00,-76.65234,-12.64282,88321,"POINT (-76.65233999999998 -12.64281999999997)"
SDE.Emergencias_2018.41,"00091018","VIENTOS FUERTES EN EL CENTRO POBLADO DE MISHQUIYACU DISTRITO DE PILLUANA","2018-01-02 17:30:00","VIENTOS FUERTES"," ","JEFE DE LA OFICINA DISTRITAL DE DEFENSA CIVIL DE PILLUANA","METEOROLOGICOS, OCEANOGRAFICOS","07","04","CERRADO POR : COEN-05 POR : SE PROCE DEL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE SAN MARTIN CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINCIAL DE PICOTA Y DE LA MUNICIPALIDAD DISTRITAL DE PILLUANA.","1","01 VIVIENDA DESTRUIDA EL TECHO","03","010","CRDCSANMARTIN03",2018-01-04T00:00:00,1,1,2,2,"SAN MARTIN","PICOTA","PILLUANA","22",23,"vientofuerte.bmp",2018-03-26T00:00:00,2018-01-04T00:00:00,-76.25401,-6.79694,88347,"POINT (-76.25400999999999 -6.796940000000006)"
SDE.Emergencias_2018.42,"00091377","BLQUEO DE VIA","2018-01-02 18:00:00","DERRUMBE"," ","SR. REDY AGUILAR QUISPE PRESIDENTE DE LA COMUNIDAD","GEODINAMICA EXTERNA","09","02","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE CUSCO Y CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINICIAL DE LA CONVENCION Y LA MUNICIPALIDAD DISTRITAL DE ECHARATE","1","INTERRUPCION DE LA VIA POR CAIDA DE PIEDRAS EN TRES TRAMOS CON UNA LONGITUD TOTAL DE 16.00 ML.","02","005","CDDCECHARATE02",2018-01-24T00:00:00,1,1,1,0,"CUSCO","LA CONVENCION","ECHARATE","08",9,"derrumbecerro.bmp",2018-04-05T00:00:00,2018-01-24T00:00:00,-72.56147,-12.74262,88707,"POINT (-72.56146999999999 -12.74261999999999)"
SDE.Emergencias_2018.43,"00091021","INCENDIO URBANO AL DEJAR UNA VELA ENCENDIDA","2018-01-03 02:50:00","INCENDIO URBANO"," ","PDTE DE LA PLATAFORMA PROVINCIAL DE DEFENSA CIVIL. ING. RICARDO VELEZMORO RUIZ","TECNOLOGICOS","03","01","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE LAMBAYEQUE, CON CONOCIMIENTO DE LA MUNICIPALIDAD  PROVINCIAL DE LAMBAYEQUE Y DE LA MUNICIPALIDAD DISTRITAL DE LAMBAYEQUE.","1","01 VIVIENDA INHABITABLE","05","011","CRDCLAMBAYEQUE02",2018-01-04T00:00:00,1,1,3,12,"LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE","14",40,"incendiourbano.bmp",2018-02-27T00:00:00,2018-01-04T00:00:00,-79.90942,-6.7025,88350,"POINT (-79.90942000000001 -6.702499999999986)"
SDE.Emergencias_2018.44,"00091047","BLOQUEO DE CARRETERAS CON LODO Y PIEDRA","2018-01-03 05:00:00","DERRUMBE"," ","CESAR A. BENDEZU UGARTE","GEODINAMICA EXTERNA","09","02","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE CUSCO Y CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINICIAL DE LA CONVENCION Y LA MUNICIPALIDAD DISTRITAL DE ECHARATE","1","INTERRUPCION VIAS DE COMUNICACION - PASO VEHICULAR","02","005","CDDCECHARATE02",2018-01-05T00:00:00,1,1,1,0,"CUSCO","LA CONVENCION","ECHARATE","08",9,"derrumbecerro.bmp",2018-04-05T00:00:00,2018-01-05T00:00:00,-72.5802,-12.76986,88376,"POINT (-72.58019999999999 -12.76985999999999)"
SDE.Emergencias_2018.45,"00092060","DERRUMBES CON AGLOMERACIONES DE ROCAS","2018-01-03 08:00:00","DERRUMBE"," ","ING. ALAIN MORA ESCALANTE COORDINADOR ZONAL DE PALMA REAL","GEODINAMICA EXTERNA","09","02","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE CUSCO Y CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINICIAL DE LA CONVENCION Y LA MUNICIPALIDAD DISTRITAL DE ECHARATI","1","DESLIZAMIENTO DE PLATAFORMA  EN 1.5 ML. CON EROSION DE TROCHA CARROZABLE EN 55 ML","02","005","CDDCECHARATE02",2018-02-23T00:00:00,2,1,1,0,"CUSCO","LA CONVENCION","ECHARATE","08",9,"derrumbecerro.bmp",2018-04-05T00:00:00,2018-02-23T00:00:00,-72.92538,-12.63597,89394,"POINT (-72.92538000000002 -12.63596999999999)"
SDE.Emergencias_2018.77,"00091011","POR LLUVIAS INTENSAS QUEDA AFECTADA LA INFRAESTRUCTURA DE LA  INSTITUCION  EDUCATIVA","2018-01-04 16:00:00","PRECIPITACIONES - LLUVIA"," ","DEFENSA CIVIL  DE LA PROVINCIA DE AYMARAES","METEOROLOGICOS, OCEANOGRAFICOS","04","14","CERRADO POR : COEN-17 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","vida y salud de los estudintes y docentes de la institucion educativa , daño a la infraestructura  educativa  de los diferentes ambientes","03","004","CPDCAYMARAES02",2018-01-04T00:00:00,1,2,5,0,"APURIMAC","AYMARAES","TAPAIRIHUA","03",17,"lluviaIntensa.bmp",2018-03-28T00:00:00,2018-01-04T00:00:00,-73.16733,-14.11025,88340,"POINT (-73.16732999999999 -14.11025000000001)"
SDE.Emergencias_2018.78,"00091029","INCENDIO DE VIVIENDA ABANDONA EN KM 41 JOSE OLAYA BALANDRA LURIN","2018-01-04 16:15:00","INCENDIO URBANO"," ","SERENAZGO DEL DISTRITO DE LURIN","TECNOLOGICOS","01","19","CERRADO POR : COEN-11 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A PEDIDO DE LA MUNICIPALIDAD DE LA MUNICIPALIDAD DE LURIN","1","COMO CONSECUENCIA DEL INCENDIO AREA CONSUMIDA POR EL FUEGO FUE DE 20 X 10 METROS CUADRADOS,. NO HUBO PERSONAS AFECTADAS.","05","011","CDDCLURIN03",2018-01-04T00:00:00,1,1,1,0,"LIMA","LIMA","LURIN","15",40,"incendiourbano.bmp",2018-01-16T00:00:00,2018-01-04T00:00:00,-76.87073,-12.27796,88358,"POINT (-76.87072999999998 -12.27796000000001)"
SDE.Emergencias_2018.79,"00091051","INCENDIO URBANO EN EL AAHH LOMAS DE MAMACONA MZ F LOTE 39 VILLA EL SALVADOR","2018-01-04 16:30:00","INCENDIO URBANO"," ","CUERPO DE SERENAZGO - VILLA EL SALVADOR","TECNOLOGICOS","01","42","apertura para corrección de datos","0","A CAUSA DEL INCENDIO HUBO PERDIDA DE ALGUNOS AMBIENTES DE LA VIVIENDA DE MATERIAL PRECARIA..","05","011","CDDCVSALVADOR02",2018-01-05T00:00:00,1,1,2,18,"LIMA","LIMA","VILLA EL SALVADOR","15",40,"incendiourbano.bmp",2018-01-16T00:00:00,2018-01-05T00:00:00,-76.9435,-12.21649,88380,"POINT (-76.94349999999997 -12.21649000000002)"
SDE.Emergencias_2018.80,"00091033","INCENDIO  EN  MZ.   Z   LOTE   23    A. H. HIJOS DE VILLA LOS REYES","2018-01-04 17:00:00","INCENDIO URBANO"," ","MUNICIPALIDAD DISTRITAL DE VENTANILLA","TECNOLOGICOS","01","06","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DEL CALLAO, CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINCIAL DEL CALLAO Y DE LA MUNICIPALIDAD DISTRITAL DE VENTANILLA.","1","EL  INCENDIO DEJO EN ESCOMBROS A UNA VIVIENDA CON CERCO PERIMETRICO DE MATERIAL NOBLE Y DIVISIONES DE MADERA, ASI COMO TODO SUS BEINES . NO SUCEDIERON DAÑOS PERSONALES, LA VIVIENDA SINIESTRADA ESTABA  OCUPADA  POR SEIS PERSONAS.","05","011","CDDCVENTANILLA03",2018-01-05T00:00:00,1,1,2,6,"CALLAO","CALLAO","VENTANILLA","07",40,"incendiourbano.bmp",2018-02-27T00:00:00,2018-01-05T00:00:00,-77.14225,-11.89891,88362,"POINT (-77.14224999999999 -11.89891)"
SDE.Emergencias_2018.81,"00091064","INCENDIO DE UNA VIVIENDA EN EL SECTOR DE ACOVICHAY DISTRITO DE INDEPENDENCIA HUARAZ","2018-01-04 21:30:00","INCENDIO URBANO"," ","EVALUADORA DEL CENTRO DE OPERACIONES DE EMERGENCIA DISTRITAL COED","TECNOLOGICOS","01","05","CERRADO POR : COEN-13 POR : SE ENTREGO AYUDA HUMANITARIA – EMERGENCIA ATENDIDA Y
SE PROCEDE A CERRAR EMERGENCIA A SOLICITUD DEL JODC DEL DISTRITO DE INDEPENDENCIA - HUARAZ - ANCASH.","1","SE REGISTRARON DAÑOS MATERIALES DE LOS BIENES INMUEBLES DE LA VIVIENDA, DOS FAMILIAS DE 07 PERSONAS QUEDARON DAMNIFICADAS LOS CUALES PERDIERON TODOS SUS BIENES, NO SE EVIDENCIA DAÑOS A LA VIDA Y SALUD DE LOS INTEGRANTES DE LA FAMILIAS.","05","011","CDDCINDEPEND-H03",2018-01-08T00:00:00,1,1,2,4,"ANCASH","HUARAZ","INDEPENDENCIA","02",40,"incendiourbano.bmp",2018-04-23T00:00:00,2018-01-08T00:00:00,-77.5317,-9.51847,88393,"POINT (-77.5317 -9.518469999999979)"
SDE.Emergencias_2018.46,"00091323","INUNDACION DE VIVIENDA EN SANTA SEBASTIANA","2018-01-03 10:00:00","INUNDACION"," ","AFECTADA SRA. MAXIMILIANA VILLEGAS KARI","METEOROLOGICOS, OCEANOGRAFICOS","01","01","CERRADO POR : COEN-17 POR : se cierra la emergencia a solicitud del COEP Abancay","1","LA VIVIENDA FUE INUNDADA CON LODO AFECTANDO TRES AMBIENTES Y SUS BIENES DE ABRIGO, AFECTANDO DE MANERA SIGNIFICATIVA LOS BIENES DE LA FAMILIA","03","003","CPDCABANCAY03",2018-01-22T00:00:00,1,1,2,1,"APURIMAC","ABANCAY","ABANCAY","03",16,"inundacion.bmp",2018-02-23T00:00:00,2018-01-22T00:00:00,-72.8793,-13.63688,88653,"POINT (-72.8793 -13.63688000000002)"
SDE.Emergencias_2018.47,"00093384","INTENSAS LLUVIAS AZOTAN AL DISTRITO DE TANTARA Y SUS ANEXOS","2018-01-03 10:00:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DE DEFENSA CIVIL Y LAS AUTORIDADES DE LA ZONA","METEOROLOGICOS, OCEANOGRAFICOS","04","12","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACIÓN DE LA INFORMACIÓN REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 &quot;LEY DEL SISTEMA NACIONAL DE GES","1","50 PERSONAS AFECTADAS POR LAS LLUVIAS EN EL DISTRITO DE TANTARA","03","004","CPDCCASTROVIR02",2018-04-25T00:00:00,4,3,1,1,"HUANCAVELICA","CASTROVIRREYNA","TANTARA","09",17,"lluviaIntensa.bmp",2018-05-16T00:00:00,2018-04-25T00:00:00,-75.64751,-13.07583,90724,"POINT (-75.64751000000001 -13.07583)"
SDE.Emergencias_2018.48,"00091046","INCENDIO URBANO EN EL SECTOR RUMIZAPA DISTRITO DE BARRANQUITA","2018-01-03 10:00:00","INCENDIO URBANO"," ","JEFE DE LA OFICINA DISTRITAL DE DEFENSA CIVIL DE BARRANQUITA","TECNOLOGICOS","05","03","CERRADO POR : COEN-05 POR : SE PROCE DEL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE SAN MARTIN CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINCIAL DE LAMAS Y DE LA MUNICIPALIDAD DISTRITAL DE BARRANQUITA.","1","02 VIVIENDAS DESTRUIDAS","05","011","CRDCSANMARTIN03",2018-01-05T00:00:00,1,1,2,13,"SAN MARTIN","LAMAS","BARRANQUITA","22",40,"incendiourbano.bmp",2018-03-26T00:00:00,2018-01-05T00:00:00,-76.03606,-6.25214,88375,"POINT (-76.03606000000002 -6.252139999999997)"
SDE.Emergencias_2018.49,"00091020","INCENDIO URBANO POR CAUSA DESCONOCIDA","2018-01-03 13:10:00","INCENDIO URBANO"," ","ALEXANDER CASTILLO DOMINGUEZ","TECNOLOGICOS","01","03"," ","0","Damnificado (01): 01.-RONNIE SALAZAR ROSSI (38) DNI N° 80649482","05","011","CDDCATE02",2018-01-04T00:00:00,1,1,2,0,"LIMA","LIMA","ATE","15",40,"incendiourbano.bmp",,2018-01-04T00:00:00,-76.92421,-12.02572,88349,"POINT (-76.92421000000002 -12.02571999999998)"
SDE.Emergencias_2018.50,"00092689","INTENSAS PRECIPITACIONES PLUVIALES EN LOCALIDAD DE CASTROVIRREYNA","2018-01-03 15:00:00","PRECIPITACIONES - LLUVIA"," ","JODC DE LA MUNICIPALIDAD PROVINCIAL DE CASTROVIRREYNA (CABG)","METEOROLOGICOS, OCEANOGRAFICOS","04","01","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACIÓN DE LA INFORMACIÓN REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 &quot;LEY DEL SISTEMA NACIONAL DE GES","1","CANALES DE RIEGO AFECTADO.","03","004","CPDCCASTROVIR02",2018-03-22T00:00:00,3,1,1,0,"HUANCAVELICA","CASTROVIRREYNA","CASTROVIRREYNA","09",17,"lluviaIntensa.bmp",2018-05-16T00:00:00,2018-03-22T00:00:00,-75.32089,-13.28484,90027,"POINT (-75.32089000000002 -13.28483999999997)"
